2.29E+17,Might have to hook this thing up with a 30 inch flat screen 
2.29E+17,Got some not so baby Hens today.. #MalibuMiniFarm 
2.28E+17,Classic photo of @tackelberry and the Ken Doll haha I don't think I have ever seen @tackelberry drink and no 
2.28E+17,Yeah @tallywood we need to hang soon my man 
2.27E+17,The boys just kickin with The late night king.. Conan is the MAN 
2.27E+17,Holy shit!! 
2.26E+17,Tonights sunset was insane 
2.26E+17,photo of the sky today 
2.26E+17,Apparently this is me as a zombie? 
2.26E+17,My lady is back from vacation.. Oh how I have missed you  
2.25E+17,@itsshwayze and his little man Hendrix  
2.25E+17,There is a light at the end of the tunnel  
2.25E+17,Summer is the best 
2.25E+17,To @itsshwayze if he goes pro you owe me hahaha cutest little guy ever 
2.24E+17,Nice lips @tackelberry bromance shit haha 
2.24E+17,Haha nice lips @tackelberry  
2.24E+17,Sunset 
2.23E+17,Look who stopped by to say hello!! @kendallnjenner @kylieejennerr my 2 baby sisters!! Not so baby anymore th 
2.23E+17,Now this one brings back memories.. @sprandoni and I back in the day.. How is my wetsuit tan hahah #throwbac 
2.23E+17,What the hell has happened to his neck? Non existent.. He did loose 2 pounds though..  
2.23E+17,NOBU I love u 
2.23E+17,Malibu 27 miles of scenic 2 faced backstabbing  
2.21E+17,Best way to spend a Friday night.. Crushing Balls..... Wait.... Ummm did that sound weird?  
2.21E+17,My older brother @sprandoni hard at work shirtless haha crazy fool 
2.21E+17,Lunch time 
2.21E+17,My little man is posted up watching some D Phil..  
2.21E+17,@tackelberry you by far had the hottest girl of the day/night 
2.21E+17,This pretty much sums up the day for @toddy_bow  #laidout 
2.21E+17,Probably the greatest 4th of my life... Words can't describe  
2.20E+17,Oh you know.. Just washing my balls 
2.19E+17,I guess this pass is all access @wmgastephen @_bigtoe_ @tcclarkeee  
2.19E+17,Watching it all go down 
2.19E+17,Good day LA.. XGames time.. @tcclarkeee get ready 
2.19E+17,@toddy_bow and I really supporting the brand haha #NOHO 
2.18E+17,Such an awesome looking dog 
2.18E+17,Swim time  
2.18E+17,She is almost done!!  
2.18E+17,Had such a great day today.. Nothing like having fun for a great cause.. Thank you @shecks for being such an 
2.18E+17,"25,000 dollars for my boy Eeros first hole in one!! Not too shaby.. Best part about it was that he gave half "
2.18E+17,Helicopter ball drop... This event is the shit 
2.18E+17,Crushing  
2.18E+17,Great times with the boys @salmass @tcclarkeee and @toddy_bow  
2.18E+17,@tallywood sober? Haha 
2.18E+17,Not a bad day for golf... Hanging with my team @tcclarkeee and @toddy_bow for breakfast... Always good times 
2.17E+17,I really don't even know what to say about these 
2.17E+17,Sunday night crushing with @rivers55 
2.17E+17,Like father like son... @kidred_ and @mayorofmalibu  
2.17E+17,Having a power breakfast with @mayorofmalibu and @greglaplant about musics new superstar @kidred_ 
2.17E+17,Sunset a mile high 
2.17E+17,Home sweet home 
2.17E+17,Ashton Eaton just broke the the WORLD RECORD!!! So happy to share this with my Dad and brother @sprandoni .. 
2.17E+17,ASHTON EATON IS THE NEW WORLD RECORD HOLDER!!! CAN'T BELIEVE I JUST WITNESSED THIS!!! HE SCORED A 9039!!! As 
2.17E+17,Male athletes = not hot but BEASTS  
2.17E+17,Female athletes = HOT 
2.17E+17,Not the best conditions for the athletes  
2.17E+17,I am feeling the vibe.. Me training for the 2016 Olympics!! 
2.17E+17,From athlete to reality star haha Bruzer is in heaven right now!! 
2.16E+17,This has to be one of the cutest things I have ever seen... Some little girl just came over to out table and 
2.16E+17,These girls would smoke me haha 
2.16E+17,Living a little piece of your life @kendallnjenner and @kylieejennerr haha Dad wishes you both were here  
2.16E+17,Non fitness 
2.16E+17,Fitness 
2.16E+17,Classic interview going on.. That is Dan O'brian he broke Dads American record and still holds it to this da 
2.16E+17,Bruzer is in heaven right now  
2.16E+17,Don't know what's going on with my hand signals haha I am confusing myself 
2.16E+17,Bruzer was a beast back in the day 
2.16E+17,Headed off to the Olympic Trials with @sprandoni and good old Bruser... Got him to throw up the Shaka haha 
2.16E+17,The real deal 
2.16E+17,@domdom82 working in the side perm lol 
2.16E+17,@domdom82 hooked me up with this SICK new hair style.. Thoughts? I think it's fresh as hell hahaha 
2.16E+17,Time to sweat it out 
2.16E+17,The rainbow of life..  
2.16E+17,My mom with the KING!! And we think we are crazy.. What you know about target practice in the penthouse? Mi  
2.15E+17,You tend to see some very interesting things when you go hiking in Malibu 
2.15E+17,New business cards!!!  
2.15E+17,Had a great time this morning with @mariolopezextra for his radio show.. What a good guy 
2.15E+17,Yeah that sounds about right..  
2.14E+17,Fathers day golf with @kylieejennerr and @kendallnjenner love my sisters :) 
2.14E+17,Chillin with the man of the hour @donkeyshow FOLLOW HIM 
2.14E+17,Just posted a photo 
2.14E+17,Cute little man 
2.14E+17,RT @DCMA_Collective: Please help my dear friend @DidierCohen raise some money for cancer.  RT!
2.14E+17,Health in a cup 
2.13E+17,Just went to the Malibu High graduation to support my little sis... Bringing back old memories  
2.13E+17,Oh you will be coming out of hiding very soon my friend.. #Powerparaglider  
2.13E+17,Best protein out there  
2.13E+17,Just did a really fun interview with playboy radio for @rocket_frog got to hang out with Charlie Murphy!! Th 
2.13E+17,Thank god for u 
2.12E+17,Making fresh plum jam with the Fam.. Soooo good 
